StartTime,MeanTime,Group,Summary
1343490829,1343499706,2345,The gymnastics are amazing! #London2012
1343490791,1343501020,2346,Men's gymnastics now :) #Olympics
1343490705,1343502832,2347,RT @PTMarkPlummer: Note to #Olympics broadcasters - make sure you show Louis Smith next Sunday in the final #thanks #gymnastics
1343490532,1343502834,2348,“@CharlDeCarle: I wish I could bend myself into a pretzel #gymnastics #getbent #London2012” #carefreemeltips
1343490488,1343502975,2349,RT @CharlDeCarle: I wish I could bend myself into a pretzel #gymnastics #getbent #London2012
1343490482,1343503228,2350,RT @paulsonne: Half the ticket windows are closed at the gymnastics arena. Welcome visitors to the most British of experiences: queuin ...
1343490455,1343505333,2351,Hellllo men's gymnastics #Olympics
1343489262,1343507120,2352,The gymnastics is so good! #Olympics
1343488919,1343508801,2353,Mens gymnastics? Oxymoron or what #olympics #gymnastics
1343486739,1343508866,2354,Power napped. Ready for #weightlifting and more #gymnastics. #london2012
1343486291,1343508884,2355,RT @CassieScerbo: #Olympics2012 #GoUSA!!! As for our gymnastics team know us rock girls are pullin' for ya ;) #USA!!!
1343483915,1343510056,2356,RT @MarissaPuma: When are gymnastics on? #olympics2012
1343483870,1343511111,2357,RT @gaynssss: watching the gymnastics in 3D is amazinggg :o #london2012
1343483797,1343511117,2358,Waiting for #track&field and #gymnastics #olympics2012
1343483796,1343511131,2359,RT @ImA_Sprinter: Waiting for #track&field and #gymnastics #olympics2012
1343483763,1343511375,2360,gymnastics #london2012
1343483762,1343511712,2361,RT @paulsonne: Absolutely incredible that hundreds of seats are empty at men's gymnastics qualifiers when so many people wanted tickets ...
1343483752,1343511761,2362,Men's gymnastics ☺ #Olympics. These men have fantastic physiques.
1343483077,1343511788,2363,The men's artistic gymnastics is mesmerising! #Olympics2012
1343482211,1343511835,2364,When the womens swimming and gymnastics come on. I wanna see some #cameltoe. #olympics
1343482187,1343511846,2365,Watching #olympicgames #gymnastics .. My favorite #competition 👌 #olympics #london2012 #olympics2012 http://t.co/wpyTr6jv
1343482186,1343511854,2366,RT @KytraHunter: Men's gymnastics prelims 🇺🇸 #London2012 #TeamUSA
1343481941,1343512196,2367,RT @An0malyisill: When's gymnastics tho? #Olympics
1343481887,1343512361,2368,My favourite the gymnastics. #London2012
1343481875,1343512380,2369,Wow @NBCOlympics is getting a big F for online coverage right now. Huge failure going on. #Olympics #London2012 #usagymnastics
1343481845,1343512390,2370,So excited to watch gymnastics mens swimming and basketball. #olympics
1343481483,1343512394,2371,From cycling to artistic gymnastics it can only be #london2012
1343481468,1343512407,2372,Watching men's gymnastics live online>>>> #Olympics #USAG 🇺🇸
1343481168,1343512447,2373,#TeamUSA #Olympics #London2012 2 Fave Events: #gymnastics & #swimming #GoForTheGold Let's do this TeamUSA!!!!🇺🇸🇺🇸🇺🇸 http://t.co/7uv2oiqf
1343481032,1343512468,2374,men's gymnastics .. #damn #Olympics
1343480932,1343512489,2375,On the way to the olympic gymnastics #London2012 #Patriotic
1343480509,1343512494,2376,Wow the mens gymnastics is very hot #muscles #jacobdalton #olympics
1343480420,1343513961,2377,@HarvsK men's gymnastics is on!!! #yum #London2012
1343480012,1343515464,2378,RT @Hanica_Banica: Japan is the third best country in gymnasticsbehind ex Soviet Union and USA. #Interesting #London2012
1343480007,1343515465,2379,Jordyn Wieber 2012 Video Driving Tour of hometown DeWitt MI http://t.co/1JLcW1iZ #olympics #gymnastics #London2012
1343479299,1343515469,2380,Watching the mens gymnastics event. Dude these guys are insane. I always forget this stuff is in the summer Olympics. #London2012
1343479288,1343515475,2381,Can't watch the gymnastics without thinking about Final Destination 5. #Olympics
1343478869,1343516861,2382,Men's gymnastics is so exciting! #London2012
1343478865,1343520706,2383,#olympics #swimming #diving #basketball #trackandfield #gymnastics #boxing #yeadat
1343478860,1343520735,2384,Rankings after two subdivisions: WORLD SHIFT! http://t.co/rl6uqeVN #London2012 #USA #gymnastics #Olympics
1343478828,1343520737,2385,RT @annieclaire: Swimming and gymnastics are my favorite Olympic sports #London2012
1343478826,1343520880,2386,Louis Smith is siiiiicko on the pommel horse I love gymnastics #CoreStrength #London2012
1343478638,1343521010,2387,Does anybody know when gymnastics is coming on tv? #olympics
1343478625,1343521016,2388,I agree! @ReneeBourke Wooowwww!!! The British men's gymnastics team are doing so great!!! #olympics
1343478192,1343521018,2389,RT @chrisgav: @PJ_OB you always go on and on about gymnastics and your first period #boring #Olympics
1343478187,1343521022,2390,RT @ereano18: Is ready to watch gymnastics&&diving!! #Olympics
1343478178,1343521024,2391,RT @InsideGym: Rankings after two subdivisions: WORLD SHIFT! http://t.co/rl6uqeVN #London2012 #USA #gymnastics #Olympics
1343478113,1343521047,2392,RT @TCoxSODMG: Louis Smith is siiiiicko on the pommel horse I love gymnastics #CoreStrength #London2012
1343477535,1343521095,2393,RT @MazzyK: Take a moment to read this... #London2012: Kieran Behan overcame impossible odds to realise gymnastics dream http://t.co/jFp ...
1343474166,1343521121,2394,6:30am (my time) tomorrow morning. women's qualification for gymnastics (divisions 3/4 aka US/UK/etc.). #earlymorningbutworthit #olympics
1343474144,1343521188,2395,Can't wait for gymnastics #summergames #olympics #shawnjohnson http://t.co/uQSn1oPr
1343474096,1343521273,2396,Ready for #volleyball and #gymnastics #Olympics2012 🏆🇺🇸
1343474086,1343521300,2397,I can't wait for swimming gymnastics and track n field #olympics2012
1343474086,1343521322,2398,RT @InsideGym: Team USA's advantage? http://t.co/IIEDNdq7 #London2012 #Olympics #gymnastics
1343474067,1343521332,2399,definitely waking up early tomorrow to see gymnastics 🇺🇸 #Olympics2012
1343472769,1343522210,2400,gymnastics or Soccer..... #olympics
1343472762,1343522563,2401,I'm just excited for gymnastics #Olympics
1343472749,1343522695,2402,@c_jones_87 my housemate has a lot of...good things to say about the gymnastics...I reckon you'll enjoy it #olympics
1343472730,1343522703,2403,getting excited for women's gymnastics go USA! #Olympics #London2012
1343472719,1343524750,2404,Gymnastics soon.. #gymnastics #Olympics #TeamUSA
1343471749,1343525864,2405,Béla Károlyi is my hero. #gymnastics #olympics #teamusa
1343471691,1343525870,2406,RT @LydMerritt: I'm just ready for gymnastics to start #Olympics2012
1343468866,1343526182,2407,Handball archery weightlifting gymnastics = good. The #olympics are brilliant.
1343468863,1343528864,2408,Flavius Koczi de Roumania excelente Kazatmazu con 2 giros #London2012#gymnastics
1343468738,1343528864,2409,just had a nice view up your shorts mate #olympics #gymnastics
1343468655,1343528867,2410,They should do 24/7 coverage of men's gymnastics. I would never leave me couch #london2012
1343468652,1343528868,2411,Watching the gymnastics now. I can see stacks of #emptyseats at #London2012. All these events were sold out weren't they?
1343468640,1343528870,2412,Yea bitch I found the gymnastics! #olympics2012
1343468326,1343528870,2413,what? RT @stacmari !!!! RT @zaxxshoxx: power and agility : gymnastics. muscles and flexibility. #london2012
1343468309,1343528878,2414,RT @sydneybrown_xo: So excited for the ladies to compete tomorrow!!! #CAN #USA !! #gymnastics #olympics2012
1343468306,1343528923,2415,Ooooo mens gymnastics #Olympics2012
1343468296,1343529636,2416,RT @biancamarshall: The gymnastics are amazing! #puremuscle #olympics
1343468295,1343530692,2417,Watching #gymnastics - apart from diving (which I got tickets for) is the one I would have wanted to go see. #London2012
1343468115,1343530697,2418,Wish I still did gymnastics :( hahaha #London2012
1343468081,1343530716,2419,Mens gymnastics #olympics #obsessed
1343468046,1343530747,2420,I really do hate to sound like a broken record but I LOVE the gymnastics!!!! #olympics
1343467964,1343533031,2421,RT @fabJramos: Wow gymnastics #london2012
1343467952,1343534472,2422,RT @lizlarvin: Floorside seats at #gymnastics. Empty. #london2012 http://t.co/ER3mkv7A
1343466282,1343534486,2423,So proud of #GreatBritain for the fantastic performance in gymnastics at the #olympics
1343466149,1343534488,2424,I love the gymnastics! #london2012 #LondonOlympics2012
1343463756,1343534493,2425,RT @TheFozzOfficial: Great fight from @AnthonyOgogo! and well done @louissmith1989 in the gymnastics! Bring home the gold! #TeamGB #Olympics
1343463744,1343534958,2426,RT @09kellys: the gymnastics is insane! #Olympics
1343463724,1343538260,2427,So happy the mens GB gymnastics team qualified in 3rd we actually have some talent for once. Hope the women do as well tomorrow #London2012
1343463489,1343538294,2428,Times like this when I wish I'd stayed on doing gymnastics! Coulda been in #Olympics2012 #gutted
1343463479,1343538312,2429,RT @alyssajgodfrey: Really the only thing I'm excited for is gymnastics.. #Olympics2012
1343463459,1343538416,2430,RT @SamanthaClark17: Can't wait for gymnastics #Olympics2012
1343462722,1343538426,2431,Men's gymnastics tonight!!! :D #Olympics2012
1343462698,1343538449,2432,Packed at the top of the arena tonight great atmosphere shame the good seats were wasted. #london2012 #gymnastics
1343462661,1343538462,2433,Cannot wait for women's gymnastics tomorrow #Olympics2012
1343462612,1343538717,2434,Women's gymnastics tomorrow>>> #Olympics #excited
1343462116,1343538764,2435,Russia are back! Results of men's qualis http://t.co/JXmdvjGp #London2012 #gymnastics
1343462115,1343538977,2436,Men's gymnastics is on tonight!!!! UNF!!! #sosexy #olympics #USA
1343462108,1343539448,2437,I've been watching the #Olympics all day and was going to take a little break until gymnastics come on..... That hasn't happened yet.
1343462072,1343540095,2438,Isn't men's gymnastics on tonight? #olympics
1343462067,1343542738,2439,When's the gymnastics? #Olympics #asap
1343462056,1343542783,2440,the gymnastics is amazing #london2012 #olympics
1343461085,1343542929,2441,Swimming diving rowing and gymnastics #myfavouritestowatch #olympics
1343461058,1343543051,2442,RT @CBBVips: Ready for #olympics gymnastics? @NastiaLiukin shares her top five tips for budding gymnasts: http://t.co/WQBMjPwF
1343459698,1343543069,2443,RT @alyssajgodfrey: Really the only thing I'm excited for is gymnastics.. #Olympics2012
1343459623,1343543146,2444,I really want to see the gymnastics tomorrow! #olympics 🇺🇸😃
1343459605,1343543180,2445,RT @peoplemag: How does U.S. men's gymnastics Olympic team captain Jonathan Horton describe his guys? http://t.co/IpccZJ61 @J_Horton11 # ...
1343459560,1343543185,2446,“@ChurchMonica: So who's staying up tonight til 3 am to watch gymnastics? Haha #TimeZonesSuck #London2012” me!! hollaaaaa
1343459339,1343543208,2447,Swimming and gymnastics tonight!!!! #Olympics2012 #favorite #merica
1343459300,1343543276,2448,I'd have done anything for a seat in the olympic gymnastics and yet there is hundreds of empty seats! That is shameful #london2012
1343459276,1343543395,2449,RT @larson_morgan: @_KatelynnMariee men's gymnastics is on tonight at 8 for the Olympics! #London2012
1343459276,1343543499,2450,Ready to see gymnastics! #USA #Olympics #London2012
1343458964,1343543565,2451,Vote in our poll: What's the best job at the #Olympics? Beach volleyball sand raker? DJ for rhythmic gymnastics? http://t.co/GP4pE8FL
1343458886,1343543574,2452,Yus more mens gymnastics on right now!! #London2012
1343458884,1343543599,2453,30 minutes until gymnastics! #hurryup #Olympics
1343458868,1343543637,2454,RT @DanaDeNapoli: Can't wait till gymnastics #Olympics
1343458837,1343544322,2455,Men's gymnastics #yum #London2012 #TEAMUSA
1343630832,1343545202,2456,RT @LisaHaseldine: Not gonna lie enjoyed the #mensgymnastics the most today #TeamGB #london2012 ;)
1343630830,1343545206,2457,And everybody knows ive been waiting for this competition since nationals! #gymnastics #London2012
1343630345,1343545278,2458,Men's gymnastics yaaaaaa! ❤💙❤💙 #Olympics2012
1343630174,1343545362,2459,male gymnastics time :D #olympics
1343630172,1343545472,2460,Men's gymnastics 😍 #Olympics2012
1343630146,1343545699,2461,Can't wait to jack off to men's gymnastics. #Olympics
1343627524,1343545716,2462,Swimming AND gymnastics tonight! #london2012
1343627518,1343545800,2463,Swimming and gymnastics are my fav events to watch. #Olympics2012
1343627502,1343545961,2464,RT @lizardhh: I'm positive that every competitive gymnast in the country knows more about gymnastics than Tim Dagget. #london2012 @Gymna ...
1343624371,1343546191,2465,I love the summer #olympics! Can't wait to see @USAGym do their thing. #TeamUSA #GoTeamUSA #gymnastics #favsport
1343624103,1343548578,2466,Men's gymnastics . #Olympics
1343624101,1343549466,2467,Men's gymnastics #olympics
1343624097,1343550889,2468,Gymnastics are my favorite but dude gymnastics kinda creep me out. Especially floor exercises. #Olympics
1343624094,1343550898,2469,Holy hotness. Olympic hotties in gymnastics swimming track. Thank you #london2012
1343624080,1343551925,2470,Men's gymnastics team...yes please! #2012londonolympics #Olympics #hotties
1343610812,1343552327,2471,men's gymnastics #Olympics #yum
